LastPurchaseDate,Frequency,Monetary,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster
2011-11-06 13:17:00,1,134.46,32,4,1,1,411,At Risk,0
2011-10-11 11:55:00,3,3222.3,59,3,3,5,335,Loyal Customers,0
2011-02-15 13:12:00,4,576.9000000000001,296,1,4,3,143,Loyal Customers,1
2011-09-14 15:11:00,4,549.46,85,2,4,3,243,Loyal Customers,0
2011-12-01 12:01:00,7,1600.26,8,5,5,4,554,Champions,0
2011-10-30 12:07:00,2,701.57,40,3,3,3,333,Loyal Customers,0
2011-11-29 10:56:00,25,4748.52,10,5,5,5,555,Champions,3
2011-10-04 12:43:00,1,452.89,66,3,1,2,312,At Risk,0
2011-01-12 13:52:00,1,197.65,330,1,1,1,111,Regular,1
2011-11-09 12:45:00,6,2054.36,30,4,5,4,454,Loyal Customers,0
2011-12-07 15:55:00,15,4654.08,1,5,5,5,555,Champions,3
2011-12-08 09:23:00,13,4684.76,1,5,5,5,555,Champions,0
2011-10-03 09:34:00,2,853.39,67,3,3,3,333,Loyal Customers,0
2011-12-05 10:38:00,21,11349.52,4,5,5,5,555,Champions,3
2011-05-22 10:29:00,2,1012.0,201,1,3,4,134,Loyal Customers,1
2011-08-25 10:25:00,1,335.52,106,2,1,2,212,At Risk,0
2011-11-21 16:35:00,4,701.4,17,4,4,3,443,Loyal Customers,0
2011-05-05 13:44:00,1,185.39999999999998,217,1,1,1,111,Regular,1
2011-10-10 13:27:00,7,747.44,59,3,5,3,353,Loyal Customers,0
2011-12-07 13:38:00,1,150.61,1,5,1,1,511,At Risk,0
2011-11-23 10:55:00,2,466.7,16,4,3,2,432,Loyal Customers,0
2011-04-14 16:38:00,1,328.15999999999997,238,1,1,2,112,Regular,1
2011-09-06 12:48:00,1,151.74,94,2,1,1,211,At Risk,0
2011-11-29 10:18:00,6,2073.43,10,5,5,5,555,Champions,0
2011-08-26 12:36:00,6,1905.8400000000001,105,2,5,4,254,Loyal Customers,0
2011-10-17 13:23:00,9,2241.1,52,3,5,5,355,Loyal Customers,0
2011-09-11 12:45:00,1,1070.48,89,2,1,4,214,At Risk,0
2011-11-09 10:31:00,5,1004.38,30,4,4,4,444,Loyal Customers,0
2011-11-28 12:19:00,6,1789.72,11,5,5,4,554,Champions,0
2011-12-06 14:56:00,4,1839.3,2,5,4,4,544,Champions,0
2011-12-08 11:53:00,17,2004.98,1,5,5,4,554,Champions,3
2011-10-28 10:00:00,1,169.48000000000002,42,3,1,1,311,At Risk,0
2011-12-05 16:23:00,1,89.94,3,5,1,1,511,At Risk,0
2011-04-06 13:23:00,2,632.4,246,1,3,3,133,Loyal Customers,1
2011-10-28 13:42:00,9,3432.8,41,3,5,5,355,Loyal Customers,0
2011-06-15 16:42:00,1,683.17,176,2,1,3,213,At Risk,1
2011-09-08 13:38:00,3,991.13,91,2,3,4,234,Loyal Customers,0
2011-08-21 13:24:00,4,1009.73,109,2,4,4,244,Loyal Customers,0
2011-11-11 11:34:00,5,2214.79,28,4,4,5,445,Loyal Customers,0
2011-11-13 15:48:00,10,3350.96,25,4,5,5,455,Loyal Customers,0
2011-10-19 10:04:00,3,1547.2,51,3,3,4,334,Loyal Customers,0
2011-06-09 11:05:00,3,925.71,183,1,3,3,133,Loyal Customers,1
2011-10-28 11:09:00,5,2048.07,42,3,4,4,344,Loyal Customers,0
2011-10-21 15:54:00,4,1462.72,48,3,4,4,344,Loyal Customers,0
2011-11-17 17:53:00,4,754.12,21,4,4,3,443,Loyal Customers,0
2011-09-25 14:37:00,5,3144.86,74,2,4,5,245,Loyal Customers,0
2011-09-20 09:13:00,2,490.86,80,2,3,3,233,Loyal Customers,0
2010-12-01 13:20:00,1,161.0,372,1,1,1,111,Regular,1
2011-01-17 14:40:00,1,146.85,325,1,1,1,111,Regular,1
2011-10-27 14:40:00,11,2380.85,42,3,5,5,355,Loyal Customers,0
2011-11-09 13:45:00,2,890.34,29,4,3,3,433,Loyal Customers,0
2011-06-09 11:46:00,1,213.70000000000002,183,1,1,1,111,Regular,1
2011-04-19 11:46:00,2,280.55,234,1,3,2,132,Loyal Customers,1
2011-12-01 11:12:00,10,2588.77,8,5,5,5,555,Champions,0
2011-05-04 08:40:00,2,1693.45,219,1,3,4,134,Loyal Customers,1
2011-08-21 11:50:00,3,1474.06,110,2,3,4,234,Loyal Customers,0
2011-03-06 15:21:00,1,136.76999999999998,277,1,1,1,111,Regular,1
2011-01-25 14:45:00,1,302.58,317,1,1,2,112,Regular,1
2011-12-02 14:30:00,3,1904.05,6,5,3,4,534,Regular,0
2011-12-08 08:32:00,5,2879.7000000000003,1,5,4,5,545,Champions,0
2011-03-24 13:17:00,2,969.0600000000001,259,1,3,4,134,Loyal Customers,1
2011-10-06 16:54:00,5,3099.7200000000003,63,3,4,5,345,Loyal Customers,0
2011-11-30 15:27:00,9,12669.98,8,5,5,5,555,Champions,0
2011-07-21 10:44:00,1,120.0,141,2,1,1,211,At Risk,0
2011-10-20 10:04:00,2,1163.45,50,3,3,4,334,Loyal Customers,0
2011-12-01 14:17:00,8,2618.23,7,5,5,5,555,Champions,0
2011-07-08 10:20:00,2,333.97,154,2,3,2,232,Loyal Customers,1
2011-08-22 13:32:00,2,530.18,108,2,3,3,233,Loyal Customers,0
2011-06-30 10:09:00,3,1516.24,162,2,3,4,234,Loyal Customers,1
2011-01-12 09:33:00,1,492.65000000000003,331,1,1,3,113,Regular,1
2011-04-28 12:47:00,1,112.32,225,1,1,1,111,Regular,1
2011-09-27 10:08:00,2,437.96,73,2,3,2,232,Loyal Customers,0
2011-10-19 13:20:00,4,559.97,50,3,4,3,343,Loyal Customers,0
2011-09-02 09:45:00,3,1119.74,98,2,3,4,234,Loyal Customers,0
2011-11-24 15:01:00,3,4188.0,14,4,3,5,435,Loyal Customers,0
2011-05-27 10:37:00,1,134.04,196,1,1,1,111,Regular,1
2011-12-06 17:04:00,15,3701.44,2,5,5,5,555,Champions,3
2011-11-09 08:11:00,2,595.25,30,4,3,3,433,Loyal Customers,0
2011-11-18 14:50:00,4,1910.01,20,4,4,4,444,Loyal Customers,0
2011-11-16 10:34:00,3,4628.75,23,4,3,5,435,Loyal Customers,0
2011-12-01 13:25:00,3,176.63,7,5,3,1,531,Regular,0
2011-05-10 13:22:00,1,426.6,212,1,1,2,112,Regular,1
2011-12-01 11:44:00,6,911.26,8,5,5,3,553,Regular,0
2011-11-28 14:02:00,5,2314.65,10,5,4,5,545,Champions,0
2011-12-08 10:26:00,11,3883.25,1,5,5,5,555,Champions,0
2011-12-02 11:50:00,9,4871.93,7,5,5,5,555,Champions,0
2011-12-06 15:17:00,4,1046.56,2,5,4,4,544,Champions,0
2011-10-30 15:50:00,1,166.20000000000002,39,3,1,1,311,At Risk,0
2011-11-22 09:06:00,4,1305.33,17,4,4,4,444,Loyal Customers,0
2011-12-01 13:12:00,44,51527.3,7,5,5,5,555,Champions,3
2011-12-01 16:05:00,9,3965.62,7,5,5,5,555,Champions,0
2011-11-21 08:57:00,1,43.2,18,4,1,1,411,At Risk,0
2011-08-14 15:33:00,1,640.14,116,2,1,3,213,At Risk,0
2011-05-01 11:50:00,1,383.45,222,1,1,2,112,Regular,1
2011-09-29 15:29:00,3,1858.96,70,3,3,4,334,Loyal Customers,0
2011-10-19 13:23:00,2,2093.32,50,3,3,5,335,Loyal Customers,0
2011-09-12 09:38:00,6,2995.72,88,2,5,5,255,Loyal Customers,0
2011-12-01 13:33:00,9,2352.53,7,5,5,5,555,Champions,0
2011-04-11 10:14:00,1,310.26,242,1,1,2,112,Regular,1
2011-10-24 09:46:00,6,1611.59,46,3,5,4,354,Loyal Customers,0
2011-08-25 10:39:00,1,120.0,106,2,1,1,211,At Risk,0
2011-10-26 12:06:00,6,2481.13,44,3,5,5,355,Loyal Customers,0
2011-10-06 10:44:00,1,508.58000000000004,64,3,1,3,313,At Risk,0
2011-05-17 09:24:00,2,477.79,206,1,3,2,132,Loyal Customers,1
2011-11-29 09:47:00,5,1530.75,10,5,4,4,544,Champions,0
2011-08-17 11:37:00,2,605.0600000000001,114,2,3,3,233,Loyal Customers,0
2011-04-11 15:04:00,1,183.85,241,1,1,1,111,Regular,1
2011-06-29 13:58:00,1,311.65,162,2,1,2,212,At Risk,1
2011-11-22 15:50:00,7,4975.24,16,4,5,5,455,Loyal Customers,0
2011-08-07 13:17:00,2,462.65999999999997,123,2,3,2,232,Loyal Customers,0
2011-11-17 11:54:00,3,840.21,22,4,3,3,433,Loyal Customers,0
2011-10-03 10:38:00,1,415.2,67,3,1,2,312,At Risk,0
2011-11-23 10:01:00,8,2552.21,16,4,5,5,455,Loyal Customers,0
2011-11-23 13:41:00,2,454.86,15,4,3,2,432,Loyal Customers,0
2011-11-23 11:40:00,4,1614.91,16,4,4,4,444,Loyal Customers,0
2011-07-01 14:08:00,2,588.22,160,2,3,3,233,Loyal Customers,1
2011-04-11 11:06:00,1,309.52,242,1,1,2,112,Regular,1
2011-05-05 09:44:00,1,134.7,218,1,1,1,111,Regular,1
2011-10-25 15:48:00,8,2166.98,44,3,5,5,355,Loyal Customers,0
2011-11-18 13:21:00,4,668.5600000000001,20,4,4,3,443,Loyal Customers,0
2011-08-04 13:51:00,8,889.9300000000001,126,2,5,3,253,Loyal Customers,0
2011-11-01 09:51:00,1,108.97999999999999,38,3,1,1,311,At Risk,0
2011-08-11 09:47:00,2,1021.58,120,2,3,4,234,Loyal Customers,0
2011-03-24 16:23:00,1,409.57,259,1,1,2,112,Regular,1
2011-11-29 15:39:00,1,133.5,9,5,1,1,511,At Risk,0
2011-03-10 14:14:00,1,282.93,273,1,1,2,112,Regular,1
2011-06-28 11:56:00,1,51.0,164,2,1,1,211,At Risk,1
2011-07-05 15:41:00,4,1078.96,156,2,4,4,244,Loyal Customers,1
2011-05-08 16:06:00,1,90.6,214,1,1,1,111,Regular,1
2011-12-04 11:32:00,2,163.62,5,5,3,1,531,Regular,0
2010-12-09 12:16:00,1,174.4,365,1,1,1,111,Regular,1
2011-09-21 09:18:00,2,701.23,79,2,3,3,233,Loyal Customers,0
2011-10-27 16:23:00,1,225.12,42,3,1,1,311,At Risk,0
2011-11-20 13:17:00,3,912.18,18,4,3,3,433,Loyal Customers,0
2011-11-08 09:12:00,4,2118.03,31,4,4,5,445,Loyal Customers,0
2011-11-17 15:08:00,1,151.5,21,4,1,1,411,At Risk,0
2011-08-23 11:01:00,8,3717.35,108,2,5,5,255,Loyal Customers,0
2011-12-01 13:19:00,16,9227.82,7,5,5,5,555,Champions,3
2011-01-24 09:52:00,1,155.0,319,1,1,1,111,Regular,1
2011-02-17 16:35:00,1,100.5,294,1,1,1,111,Regular,1
2010-12-16 15:40:00,1,76.55,357,1,1,1,111,Regular,1
2011-06-07 13:44:00,1,235.56,184,1,1,1,111,Regular,1
2011-06-01 13:32:00,2,617.05,190,1,3,3,133,Loyal Customers,1
2011-10-26 16:43:00,2,348.1,43,3,3,2,332,Loyal Customers,0
2011-10-18 17:10:00,1,202.68,51,3,1,1,311,At Risk,0
2011-11-13 16:18:00,1,615.49,25,4,1,3,413,At Risk,0
2011-11-01 15:53:00,3,1247.69,37,3,3,4,334,Loyal Customers,0
2011-11-30 15:36:00,3,202.11,8,5,3,1,531,Regular,0
2011-02-16 09:45:00,1,142.4,296,1,1,1,111,Regular,1
2011-11-07 12:29:00,3,1727.6,32,4,3,4,434,Loyal Customers,0
2011-11-29 13:32:00,8,3212.84,9,5,5,5,555,Champions,0
2011-10-05 15:17:00,2,1043.46,64,3,3,4,334,Loyal Customers,0
2011-11-29 13:49:00,9,4642.57,9,5,5,5,555,Champions,0
2011-05-05 18:16:00,1,67.95,217,1,1,1,111,Regular,1
2011-12-07 14:34:00,9,3479.91,1,5,5,5,555,Champions,0
2011-10-05 16:09:00,2,487.99,64,3,3,3,333,Loyal Customers,0
2011-12-07 09:22:00,19,2612.96,2,5,5,5,555,Champions,3
2011-07-13 15:50:00,1,574.7,148,2,1,3,213,At Risk,1
2011-12-05 13:30:00,13,4051.48,3,5,5,5,555,Champions,0
2011-08-01 12:57:00,4,1475.81,129,2,4,4,244,Loyal Customers,0
2011-11-06 12:30:00,6,1449.32,33,3,5,4,354,Loyal Customers,0
2011-08-12 16:54:00,1,156.75,118,2,1,1,211,At Risk,0
2011-08-24 14:02:00,6,2157.73,106,2,5,5,255,Loyal Customers,0
2011-11-29 11:41:00,7,2599.03,10,5,5,5,555,Champions,0
2011-09-29 18:18:00,6,2059.4500000000003,70,3,5,5,355,Loyal Customers,0
2011-09-08 15:08:00,9,1100.27,91,2,5,4,254,Loyal Customers,0
2011-02-02 10:56:00,1,1063.0,310,1,1,4,114,Regular,1
2011-10-28 10:45:00,2,770.03,42,3,3,3,333,Loyal Customers,0
2010-12-12 13:37:00,1,121.05,361,1,1,1,111,Regular,1
2011-09-09 12:09:00,7,1496.98,91,2,5,4,254,Loyal Customers,0
2011-12-08 14:38:00,13,5855.57,0,5,5,5,555,Champions,0
2011-11-17 15:22:00,2,490.22,21,4,3,3,433,Loyal Customers,0
2011-12-06 11:39:00,3,1937.25,3,5,3,4,534,Regular,0
2011-11-29 11:22:00,6,1051.79,10,5,5,4,554,Champions,0
2011-09-01 18:07:00,1,387.52,98,2,1,2,212,At Risk,0
2011-10-13 13:24:00,2,813.11,56,3,3,3,333,Loyal Customers,0
2011-12-09 11:26:00,6,4263.64,0,5,5,5,555,Champions,0
2011-05-05 15:12:00,1,265.2,217,1,1,2,112,Regular,1
2011-11-22 11:48:00,1,322.08,17,4,1,2,412,At Risk,0
2011-11-16 12:25:00,10,4481.67,23,4,5,5,455,Loyal Customers,0
2011-10-20 14:23:00,2,363.34000000000003,49,3,3,2,332,Loyal Customers,0
2011-12-02 13:17:00,5,1224.06,6,5,4,4,544,Champions,0
2011-02-10 10:40:00,1,470.36,302,1,1,2,112,Regular,1
2011-11-30 08:04:00,6,2248.5,9,5,5,5,555,Champions,0
2011-11-18 08:56:00,6,1372.8,21,4,5,4,454,Loyal Customers,0
2011-09-02 10:13:00,1,89.06,98,2,1,1,211,At Risk,0
2010-12-09 09:27:00,1,63.0,365,1,1,1,111,Regular,1
2011-02-06 14:56:00,1,131.9,305,1,1,1,111,Regular,1
2011-01-24 11:39:00,1,2661.24,319,1,1,5,115,Regular,1
2011-12-01 15:42:00,5,2357.6800000000003,7,5,4,5,545,Champions,0
2011-12-09 09:07:00,4,1712.89,0,5,4,4,544,Champions,0
2011-05-19 11:36:00,2,1589.82,204,1,3,4,134,Loyal Customers,1
2011-10-17 10:10:00,4,1420.2,53,3,4,4,344,Loyal Customers,0
2011-12-09 11:34:00,4,1010.35,0,5,4,4,544,Champions,0
2011-11-21 08:28:00,5,1163.23,18,4,4,4,444,Loyal Customers,0
2011-11-30 13:50:00,2,375.35,8,5,3,2,532,Regular,0
2011-11-21 12:06:00,4,885.8,18,4,4,3,443,Loyal Customers,0
2011-06-12 10:46:00,3,483.25,180,1,3,2,132,Loyal Customers,1
2011-10-10 13:38:00,2,643.9,59,3,3,3,333,Loyal Customers,0
2011-11-29 12:06:00,2,259.05,10,5,3,2,532,Regular,0
2011-06-02 14:15:00,1,119.93,189,1,1,1,111,Regular,1
2011-12-04 13:59:00,9,3017.28,4,5,5,5,555,Champions,0
2011-02-02 09:39:00,1,113.64,310,1,1,1,111,Regular,1
2011-07-07 13:35:00,1,1837.92,154,2,1,4,214,At Risk,1
2011-08-21 14:19:00,3,434.34,109,2,3,2,232,Loyal Customers,0
2011-07-14 17:11:00,3,2103.06,147,2,3,5,235,Loyal Customers,1
2011-10-04 15:55:00,11,1980.57,65,3,5,4,354,Loyal Customers,0
2011-09-02 15:20:00,3,529.62,97,2,3,3,233,Loyal Customers,0
2011-04-07 12:38:00,3,1038.44,246,1,3,4,134,Loyal Customers,1
2011-11-10 14:07:00,7,2272.4,28,4,5,5,455,Loyal Customers,0
2011-11-22 12:48:00,4,596.26,17,4,4,3,443,Loyal Customers,0
2011-11-28 10:31:00,2,461.19,11,5,3,2,532,Regular,0
2011-08-28 11:01:00,8,1852.67,103,2,5,4,254,Loyal Customers,0
2011-09-26 15:10:00,2,234.34000000000003,73,2,3,1,231,Loyal Customers,0
2011-10-24 13:26:00,1,547.66,45,3,1,3,313,At Risk,0
2011-09-29 10:46:00,3,925.85,71,3,3,3,333,Loyal Customers,0
2011-03-27 15:39:00,1,193.0,256,1,1,1,111,Regular,1
2011-11-20 11:11:00,4,1309.6,19,4,4,4,444,Loyal Customers,0
2011-03-31 09:07:00,2,316.25,253,1,3,2,132,Loyal Customers,1
2011-11-28 16:35:00,1,279.05,10,5,1,2,512,At Risk,0
2011-06-28 10:38:00,2,636.51,164,2,3,3,233,Loyal Customers,1
2011-11-21 13:14:00,6,2022.81,17,4,5,4,454,Loyal Customers,0
2011-03-03 10:26:00,1,137.1,281,1,1,1,111,Regular,1
2011-10-20 14:11:00,1,321.92,49,3,1,2,312,At Risk,0
2011-11-01 12:25:00,1,162.8,38,3,1,1,311,At Risk,0
2011-11-13 12:17:00,6,1165.48,26,4,5,4,454,Loyal Customers,0
2011-10-03 09:30:00,1,1064.28,67,3,1,4,314,At Risk,0
2011-05-16 14:51:00,1,463.38,206,1,1,2,112,Regular,1
2011-06-17 15:22:00,2,340.93,174,2,3,2,232,Loyal Customers,1
2011-12-02 16:14:00,5,2383.2400000000002,6,5,4,5,545,Champions,0
2011-11-14 09:21:00,1,139.56,25,4,1,1,411,At Risk,0
2011-10-20 12:28:00,2,123.8,50,3,3,1,331,Loyal Customers,0
2011-02-01 09:01:00,2,538.8100000000001,311,1,3,3,133,Loyal Customers,1
2011-02-03 17:01:00,1,475.37,308,1,1,2,112,Regular,1
2011-10-28 12:09:00,5,1957.32,42,3,4,4,344,Loyal Customers,0
2011-11-13 13:01:00,3,808.44,25,4,3,3,433,Loyal Customers,0
2011-09-12 16:45:00,3,356.85,87,2,3,2,232,Loyal Customers,0
2011-06-09 12:02:00,2,251.21,183,1,3,2,132,Loyal Customers,1
2011-11-20 11:50:00,11,2429.83,19,4,5,5,455,Loyal Customers,0
2011-12-06 13:30:00,6,3543.26,2,5,5,5,555,Champions,0
2011-10-23 16:00:00,4,673.26,46,3,4,3,343,Loyal Customers,0
2011-11-22 15:45:00,8,5859.43,16,4,5,5,455,Loyal Customers,0
2011-11-22 13:02:00,5,1960.65,16,4,4,4,444,Loyal Customers,0
2011-11-16 12:21:00,6,1367.88,23,4,5,4,454,Loyal Customers,0
2011-11-17 19:48:00,2,268.05,21,4,3,2,432,Loyal Customers,0
2011-11-28 17:05:00,5,1314.81,10,5,4,4,544,Champions,0
2011-06-05 12:39:00,2,275.28,187,1,3,2,132,Loyal Customers,1
2011-08-31 11:25:00,3,455.59000000000003,100,2,3,2,232,Loyal Customers,0
2011-10-09 16:05:00,3,990.2,60,3,3,4,334,Loyal Customers,0
2011-11-22 11:37:00,6,2076.89,17,4,5,5,455,Loyal Customers,0
2011-11-06 14:20:00,2,330.45,32,4,3,2,432,Loyal Customers,0
2011-10-06 14:43:00,1,174.37,63,3,1,1,311,At Risk,0
2011-12-08 09:46:00,2,270.6,1,5,3,2,532,Regular,0
2011-11-15 13:24:00,4,974.54,23,4,4,4,444,Loyal Customers,0
2011-08-23 13:13:00,1,241.09,107,2,1,1,211,At Risk,0
2011-11-08 12:29:00,9,1843.83,31,4,5,4,454,Loyal Customers,0
2011-11-20 11:37:00,9,4215.9,19,4,5,5,455,Loyal Customers,0
2011-12-07 12:19:00,55,8507.13,2,5,5,5,555,Champions,3
2011-11-02 17:09:00,1,364.21999999999997,36,3,1,2,312,At Risk,0
2011-10-10 15:27:00,3,578.61,59,3,3,3,333,Loyal Customers,0
2011-11-14 10:38:00,6,2862.11,25,4,5,5,455,Loyal Customers,0
2011-04-17 13:05:00,4,932.85,235,1,4,3,143,Loyal Customers,1
2011-11-15 12:05:00,7,1949.72,24,4,5,4,454,Loyal Customers,0
2011-12-07 12:19:00,18,4397.3,2,5,5,5,555,Champions,3
2011-10-10 15:39:00,3,2854.84,59,3,3,5,335,Loyal Customers,0
2011-03-25 12:21:00,1,170.95,259,1,1,1,111,Regular,1
2011-10-13 10:54:00,1,355.56,57,3,1,2,312,At Risk,0
2011-10-06 10:31:00,2,388.25,64,3,3,2,332,Loyal Customers,0
2011-11-24 09:50:00,2,537.48,15,4,3,3,433,Loyal Customers,0
2011-11-30 10:15:00,3,952.66,9,5,3,4,534,Regular,0
2011-10-12 10:08:00,8,1453.35,58,3,5,4,354,Loyal Customers,0
2011-06-07 08:19:00,1,103.25,185,1,1,1,111,Regular,1
2011-11-11 12:45:00,16,3599.73,28,4,5,5,455,Loyal Customers,3
2011-11-15 15:06:00,2,2004.3,23,4,3,4,434,Loyal Customers,0
2011-12-04 13:00:00,5,2573.93,4,5,4,5,545,Champions,0
2011-12-06 11:06:00,8,3974.75,3,5,5,5,555,Champions,0
2011-07-12 12:19:00,2,652.8,150,2,3,3,233,Loyal Customers,1
2011-02-01 13:47:00,1,289.24,310,1,1,2,112,Regular,1
2011-11-29 12:12:00,2,757.37,10,5,3,3,533,Regular,0
2011-11-21 13:36:00,2,186.23,17,4,3,1,431,Loyal Customers,0
2011-07-11 12:49:00,1,164.22,151,2,1,1,211,At Risk,1
2011-11-20 13:20:00,5,859.27,18,4,4,3,443,Loyal Customers,0
2011-11-29 16:44:00,4,2279.4900000000002,9,5,4,5,545,Champions,0
2011-10-13 16:24:00,2,312.54,56,3,3,2,332,Loyal Customers,0
2011-09-15 15:48:00,1,788.38,84,2,1,3,213,At Risk,0
2011-12-02 15:22:00,22,2237.77,6,5,5,5,555,Champions,3
2011-09-25 12:39:00,3,1080.76,75,2,3,4,234,Loyal Customers,0
2011-12-06 11:05:00,18,5006.77,3,5,5,5,555,Champions,3
2011-09-05 09:07:00,4,3099.12,95,2,4,5,245,Loyal Customers,0
2011-08-21 11:05:00,1,1432.0,110,2,1,4,214,At Risk,0
2011-10-14 10:21:00,2,1530.3600000000001,56,3,3,4,334,Loyal Customers,0
2011-12-08 14:58:00,1,227.39,0,5,1,1,511,At Risk,0
2011-03-04 10:58:00,2,218.06,280,1,3,1,131,Loyal Customers,1
2011-12-06 14:40:00,7,2804.54,2,5,5,5,555,Champions,0
2011-06-13 11:15:00,9,1639.82,179,1,5,4,154,Loyal Customers,1
2010-12-02 17:51:00,1,35.400000000000006,371,1,1,1,111,Regular,1
2011-11-27 12:47:00,4,859.71,12,5,4,3,543,Regular,0
2011-12-06 17:18:00,1,168.63,2,5,1,1,511,At Risk,0
2011-11-23 12:39:00,1,138.6,16,4,1,1,411,At Risk,0
2011-10-30 11:56:00,1,114.11,40,3,1,1,311,At Risk,0
2011-12-04 12:32:00,5,986.96,5,5,4,4,544,Champions,0
2011-06-23 18:33:00,4,1033.06,168,2,4,4,244,Loyal Customers,1
2011-10-20 14:33:00,1,157.05,49,3,1,1,311,At Risk,0
2011-03-08 10:04:00,1,237.36,276,1,1,1,111,Regular,1
2011-11-21 11:34:00,9,1580.29,18,4,5,4,454,Loyal Customers,0
2010-12-03 11:42:00,1,39.75,371,1,1,1,111,Regular,1
2011-11-24 13:57:00,4,1320.21,14,4,4,4,444,Loyal Customers,0
2011-11-04 16:35:00,3,557.94,34,3,3,3,333,Loyal Customers,0
2011-11-18 12:48:00,3,617.15,21,4,3,3,433,Loyal Customers,0
2011-12-02 13:28:00,2,363.33,6,5,3,2,532,Regular,0
2011-11-20 12:12:00,6,1740.6,19,4,5,4,454,Loyal Customers,0
2011-11-28 13:13:00,2,866.24,10,5,3,3,533,Regular,0
2011-10-26 13:19:00,1,221.97,43,3,1,1,311,At Risk,0
2011-02-07 09:48:00,1,393.33000000000004,305,1,1,2,112,Regular,1
2011-11-29 09:48:00,1,213.96,10,5,1,1,511,At Risk,0
2011-03-10 10:27:00,1,660.0,274,1,1,3,113,Regular,1
2011-12-08 19:28:00,93,12076.15,0,5,5,5,555,Champions,3
2011-11-24 10:35:00,14,16209.5,15,4,5,5,455,Loyal Customers,3
2011-12-05 16:52:00,4,1785.15,3,5,4,4,544,Champions,0
2011-09-28 12:54:00,4,601.56,71,3,4,3,343,Loyal Customers,0
2011-04-11 09:54:00,3,406.08000000000004,242,1,3,2,132,Loyal Customers,1
2011-11-30 13:45:00,3,553.44,8,5,3,3,533,Regular,0
2011-04-08 07:37:00,1,394.44,245,1,1,2,112,Regular,1
2011-05-18 11:58:00,2,412.78000000000003,205,1,3,2,132,Loyal Customers,1
2011-12-08 16:22:00,5,1788.3600000000001,0,5,4,4,544,Champions,0
2011-06-08 12:42:00,1,320.58000000000004,184,1,1,2,112,Regular,1
2011-11-07 13:56:00,5,886.7,31,4,4,3,443,Loyal Customers,0
2011-10-13 13:44:00,2,225.85,56,3,3,1,331,Loyal Customers,0
2011-05-27 15:32:00,2,899.63,195,1,3,3,133,Loyal Customers,1
2011-11-16 10:37:00,4,2791.27,23,4,4,5,445,Loyal Customers,0
2011-09-09 14:58:00,2,671.96,90,2,3,3,233,Loyal Customers,0
2011-12-05 16:55:00,2,955.26,3,5,3,4,534,Regular,0
2011-10-20 11:17:00,3,1006.98,50,3,3,4,334,Loyal Customers,0
2011-03-22 08:49:00,1,114.56,262,1,1,1,111,Regular,1
2011-03-18 17:07:00,1,344.90000000000003,265,1,1,2,112,Regular,1
2011-11-03 16:12:00,2,609.85,35,3,3,3,333,Loyal Customers,0
2011-10-20 10:10:00,1,443.6,50,3,1,2,312,At Risk,0
2011-10-18 15:06:00,6,2984.49,51,3,5,5,355,Loyal Customers,0
2011-11-15 13:07:00,6,2107.38,23,4,5,5,455,Loyal Customers,0
2011-11-18 10:42:00,1,110.46,21,4,1,1,411,At Risk,0
2011-10-12 11:08:00,1,96.12,58,3,1,1,311,At Risk,0
2011-06-22 14:41:00,2,693.8100000000001,169,2,3,3,233,Loyal Customers,1
2011-10-03 08:30:00,2,830.76,67,3,3,3,333,Loyal Customers,0
2011-07-06 09:15:00,2,597.09,156,2,3,3,233,Loyal Customers,1
2011-12-08 12:12:00,73,280206.02,1,5,5,5,555,Champions,2
2011-05-22 13:40:00,1,236.04000000000002,200,1,1,1,111,Regular,1
2011-12-05 12:30:00,4,1402.59,4,5,4,4,544,Champions,0
2011-10-03 15:52:00,2,653.75,66,3,3,3,333,Loyal Customers,0
2011-09-23 14:21:00,1,114.18,76,2,1,1,211,At Risk,0
2011-12-08 13:45:00,7,1926.65,0,5,5,4,554,Champions,0
2011-12-01 16:28:00,4,1932.23,7,5,4,4,544,Champions,0
2011-06-23 13:51:00,2,291.05,168,2,3,2,232,Loyal Customers,1
2011-11-22 12:47:00,4,848.22,17,4,4,3,443,Loyal Customers,0
2011-12-04 15:35:00,2,247.15,4,5,3,1,531,Regular,0
2011-12-01 12:17:00,9,2529.93,8,5,5,5,555,Champions,0
2011-09-14 11:34:00,2,285.74,86,2,3,2,232,Loyal Customers,0
2011-11-13 11:51:00,1,107.95,26,4,1,1,411,At Risk,0
2011-11-11 12:13:00,4,741.37,28,4,4,3,443,Loyal Customers,0
2011-11-20 10:59:00,2,636.24,19,4,3,3,433,Loyal Customers,0
2011-10-10 09:14:00,5,1835.7,60,3,4,4,344,Loyal Customers,0
2011-11-15 12:57:00,1,195.25,23,4,1,1,411,At Risk,0
2011-11-29 11:30:00,25,9175.04,10,5,5,5,555,Champions,3
2011-04-12 11:43:00,3,1259.24,241,1,3,4,134,Loyal Customers,1
2011-03-04 14:13:00,2,392.86,279,1,3,2,132,Loyal Customers,1
2011-04-19 10:19:00,2,765.55,234,1,3,3,133,Loyal Customers,1
2011-12-06 14:31:00,5,1736.4,2,5,4,4,544,Champions,0
2011-11-23 12:58:00,1,596.36,15,4,1,3,413,At Risk,0
